layer,comparison,x,y,color,label
bar,Sotorasib 1 µM,5,,Sotorasib,
bar,Sotorasib 1 µM,-15,,Sotorasib,
bar,RMC 30 nM,1850,,RMC-7977,
bar,RMC 30 nM,-1572,,RMC-7977,
bar,LNP negative control,770,,Negative control,
bar,LNP negative control,-138,,Negative control,
bar,LNP positive control,2079,,Positive control,
bar,LNP positive control,-4087,,Positive control,
bar,Sensor high,2,,Circuit,
bar,Sensor high,-13,,Circuit,
bar,Sensor high + Casp3,168,,Circuit,
bar,Sensor high + Casp3,-87,,Circuit,
point,Sensor High + Casp3,-0.102357282897132,0.34848390855462713,Not significant,
point,Sensor High + Casp3,-0.222403277299963,0.348443838237308,Not significant,
point,Sensor High + Casp3,0.165590319165593,0.3484087175816496,Not significant,
point,Sensor High + Casp3,0.093395651180179,0.34819387467008545,Not significant,
point,Sensor High + Casp3,-0.2981669445939,0.34819387467008545,Not significant,
point,Sensor High + Casp3,-0.170813180967703,0.34819387467008545,Not significant,
point,Sensor High + Casp3,0.137586723065524,0.34819387467008545,Not significant,
point,Sensor High + Casp3,0.120829246881382,0.34819387467008545,Not significant,
point,Sensor High + Casp3,0.490160930533938,0.34819387467008545,Not significant,
point,Sensor High + Casp3,-0.261951208592303,0.34819387467008545,Not significant,
point,Sensor High + Casp3,-0.0853999927374282,0.34819387467008545,Not significant,
point,Sensor High + Casp3,0.0978337241302401,0.3480345187210629,Not significant,
point,Sensor High + Casp3,-0.0746929959940743,0.3480287039637645,Not significant,
point,Sensor High + Casp3,0.276922296921215,0.34773015662830564,Not significant,
point,Sensor High + Casp3,-0.0906849021936631,0.3476995341597979,Not significant,
point,Sensor High + Casp3,-0.110260733148074,0.3476366651405809,Not significant,
point,Sensor High + Casp3,0.236229834142763,0.3476366651405809,Not significant,
point,Sensor High + Casp3,0.0859603547601663,0.3476366651405809,Not significant,
point,Sensor High + Casp3,0.153710266328332,0.3476366651405809,Not significant,
point,Sensor High + Casp3,-0.0955755474536657,0.3472849260194918,Not significant,
point,Sensor High + Casp3,-0.249745166748705,0.3470328735512233,Not significant,
point,Sensor High + Casp3,0.0969779433178583,0.3470328735512233,Not significant,
point,Sensor High + Casp3,-0.21689117317669,0.3469507444478753,Not significant,
point,Sensor High + Casp3,0.475063246492694,0.3467728076623404,Not significant,
point,Sensor High + Casp3,-0.122137192518797,0.3464534323976075,Not significant,
point,Sensor High + Casp3,0.190201641325021,0.3464534323976075,Not significant,
point,Sensor High + Casp3,-0.126190361430913,0.3463844876016567,Not significant,
point,Sensor High + Casp3,0.302443048262607,0.34631850654111185,Not significant,
point,Sensor High + Casp3,-0.162772712259054,0.34631850654111185,Not significant,
point,Sensor High + Casp3,0.110331137049443,0.34631850654111185,Not significant,
point,Sensor High + Casp3,0.103183653399843,0.34604028037323925,Not significant,
point,Sensor High + Casp3,0.114538328475649,0.34604028037323925,Not significant,
point,Sensor High + Casp3,-0.125696271122202,0.34604028037323925,Not significant,
point,Sensor High + Casp3,-0.107129547588157,0.34599769289720494,Not significant,
point,Sensor High + Casp3,-0.140017520774929,0.34599769289720494,Not significant,
point,Sensor High + Casp3,0.146926050743005,0.34599769289720494,Not significant,
point,Sensor High + Casp3,-0.394900921846582,0.34567579404648824,Not significant,
point,Sensor High + Casp3,0.221315563190782,0.3456655627399345,Not significant,
point,Sensor High + Casp3,0.3757476538771,0.3456655627399345,Not significant,
point,Sensor High + Casp3,-0.394871152601006,0.34565224208892575,Not significant,
point,Sensor High + Casp3,-0.112948447904513,0.34565224208892575,Not significant,
point,Sensor High + Casp3,0.114815790014399,0.34565224208892575,Not significant,
point,Sensor High + Casp3,-0.315796433139168,0.3453641513087897,Not significant,
point,Sensor High + Casp3,0.208342216852561,0.34515868170725217,Not significant,
point,Sensor High + Casp3,-0.133132509063538,0.3451502834998895,Not significant,
point,Sensor High + Casp3,-0.187346555952616,0.3450472156432182,Not significant,
point,Sensor High + Casp3,0.0892141066419734,0.34492589735586093,Not significant,
point,Sensor High + Casp3,-0.336095103742815,0.3448978228006112,Not significant,
point,Sensor High + Casp3,-0.122237292067952,0.3445887563148855,Not significant,
point,Sensor High + Casp3,0.111448042056923,0.34457164967410436,Not significant,
point,Sensor High + Casp3,0.217595310036966,0.3445460140346902,Not significant,
point,Sensor High + Casp3,-0.58205209698113,0.3444371440276229,Not significant,
point,Sensor High + Casp3,0.0963264942769478,0.3442625560710474,Not significant,
point,Sensor High + Casp3,0.162382153527323,0.34412668062254215,Not significant,
point,Sensor High + Casp3,0.151645230129113,0.3440729849004563,Not significant,
point,Sensor High + Casp3,0.11494962170705,0.34405526321970104,Not significant,
point,Sensor High + Casp3,-0.355562316585132,0.34405526321970104,Not significant,
point,Sensor High + Casp3,-0.0961880303641674,0.34387016190329833,Not significant,
point,Sensor High + Casp3,0.317294940901826,0.3437181616055012,Not significant,
point,Sensor High + Casp3,-0.151849106457168,0.3436514163653192,Not significant,
point,Sensor High + Casp3,0.140572016831713,0.343455156550446,Not significant,
point,Sensor High + Casp3,-0.115977844201017,0.34332927100992044,Not significant,
point,Sensor High + Casp3,-0.23059943416926099,0.34331366406891584,Not significant,
point,Sensor High + Casp3,-0.462409457188179,0.34331366406891584,Not significant,
point,Sensor High + Casp3,-0.356190884475634,0.34331366406891584,Not significant,
point,Sensor High + Casp3,0.228109918397762,0.34328897914790185,Not significant,
point,Sensor High + Casp3,-0.167268563888333,0.34294007014538097,Not significant,
point,Sensor High + Casp3,-0.102959108437284,0.34294007014538097,Not significant,
point,Sensor High + Casp3,0.104926102105375,0.34294007014538097,Not significant,
point,Sensor High + Casp3,-0.132468862488299,0.34291747797486904,Not significant,
point,Sensor High + Casp3,0.490806360608342,0.3429052062819189,Not significant,
point,Sensor High + Casp3,-0.136081516953556,0.3429052062819189,Not significant,
point,Sensor High + Casp3,-0.559434622350418,0.3429052062819189,Not significant,
point,Sensor High + Casp3,-0.0945373593596214,0.3429052062819189,Not significant,
point,Sensor High + Casp3,-0.45794628312639,0.3429052062819189,Not significant,
point,Sensor High + Casp3,0.084182642890437,0.34276861482963833,Not significant,
point,Sensor High + Casp3,-0.11933681706931,0.34274993362233513,Not significant,
point,Sensor High + Casp3,0.362643446557727,0.34274993362233513,Not significant,
point,Sensor High + Casp3,0.277216343056256,0.34274993362233513,Not significant,
point,Sensor High + Casp3,0.136344975874828,0.34274993362233513,Not significant,
point,Sensor High + Casp3,-0.121949316299869,0.34274993362233513,Not significant,
point,Sensor High + Casp3,0.0907433628104657,0.3427392858019759,Not significant,
point,Sensor High + Casp3,0.66246166835445,0.3425779063400043,Not significant,
point,Sensor High + Casp3,0.0824092532907418,0.34244518640294314,Not significant,
point,Sensor High + Casp3,-0.487527435931716,0.3423827040718127,Not significant,
point,Sensor High + Casp3,-0.15147818754997,0.3423827040718127,Not significant,
point,Sensor High + Casp3,-0.345461079448851,0.34233548392953617,Not significant,
point,Sensor High + Casp3,0.272455088259436,0.34233548392953617,Not significant,
point,Sensor High + Casp3,-0.37398852045791,0.34233548392953617,Not significant,
point,Sensor High + Casp3,-0.12799276086036,0.34207876815248073,Not significant,
point,Sensor High + Casp3,0.109324974449572,0.3418105036668918,Not significant,
point,Sensor High + Casp3,-0.0956159108431044,0.3418105036668918,Not significant,
point,Sensor High + Casp3,-0.0845261857188859,0.3416882059499818,Not significant,
point,Sensor High + Casp3,-0.510040583850599,0.3414095904903549,Not significant,
point,Sensor High + Casp3,0.0978236532840364,0.3413724084587627,Not significant,
point,Sensor High + Casp3,-0.0829016545636956,0.34133198820455796,Not significant,
point,Sensor High + Casp3,-0.161119332569819,0.3410930199252392,Not significant,
point,Sensor High + Casp3,0.0978168676142098,0.3409215384677138,Not significant,
point,Sensor High + Casp3,-0.504088403064954,0.3409215384677138,Not significant,
point,Sensor High + Casp3,0.196369730424183,0.34092013940046934,Not significant,
point,Sensor High + Casp3,0.161323973642462,0.34071941802750394,Not significant,
point,Sensor High + Casp3,0.0769823679136452,0.340668352388333,Not significant,
point,Sensor High + Casp3,-0.179859808478647,0.34063068676522384,Not significant,
point,Sensor High + Casp3,0.116066746976621,0.3405163173705202,Not significant,
point,Sensor High + Casp3,-0.107700041168543,0.34041502584930294,Not significant,
point,Sensor High + Casp3,0.0899793946841043,0.3402193327927748,Not significant,
point,Sensor High + Casp3,0.123046676557725,0.3401372284393806,Not significant,
point,Sensor High + Casp3,0.141478650295895,0.3400660193957028,Not significant,
point,Sensor High + Casp3,0.0825761754779571,0.3399910362445442,Not significant,
point,Sensor High + Casp3,-0.581887519136513,0.33997322541503255,Not significant,
point,Sensor High + Casp3,-0.700534198331546,0.3397810023596669,Not significant,
point,Sensor High + Casp3,-0.18621006269664,0.3397461157022611,Not significant,
point,Sensor High + Casp3,-0.0871464722352947,0.3395217818582336,Not significant,
point,Sensor High + Casp3,0.320293959247819,0.33935679424316273,Not significant,
point,Sensor High + Casp3,0.133670425126402,0.33935679424316273,Not significant,
point,Sensor High + Casp3,0.1110325096878,0.33935679424316273,Not significant,
point,Sensor High + Casp3,-0.0925709518796885,0.33935679424316273,Not significant,
point,Sensor High + Casp3,-0.0799287852248988,0.33935679424316273,Not significant,
point,Sensor High + Casp3,0.153474955097824,0.33921710866218296,Not significant,
point,Sensor High + Casp3,0.438104086920294,0.3390762644351218,Not significant,
point,Sensor High + Casp3,-0.0963411876621431,0.3390762644351218,Not significant,
point,Sensor High + Casp3,-0.208177545779146,0.3390762644351218,Not significant,
point,Sensor High + Casp3,-0.287973819221178,0.3390762644351218,Not significant,
point,Sensor High + Casp3,0.0935106678104827,0.33881283572613996,Not significant,
point,Sensor High + Casp3,0.118877963927784,0.3387793932546242,Not significant,
point,Sensor High + Casp3,0.405537256530253,0.3386141939829209,Not significant,
point,Sensor High + Casp3,0.0843586950366214,0.3386141939829209,Not significant,
point,Sensor High + Casp3,0.107335894991735,0.3384676017944903,Not significant,
point,Sensor High + Casp3,0.122262077870871,0.3384676017944903,Not significant,
point,Sensor High + Casp3,-0.254413062597016,0.3384395405217327,Not significant,
point,Sensor High + Casp3,0.109379666511393,0.3384395405217327,Not significant,
point,Sensor High + Casp3,-0.216727027468919,0.33841154979375,Not significant,
point,Sensor High + Casp3,-0.106880012576338,0.33841154979375,Not significant,
point,Sensor High + Casp3,-0.084642211727541,0.33820043223711455,Not significant,
point,Sensor High + Casp3,-0.375221743543741,0.33820043223711455,Not significant,
point,Sensor High + Casp3,-0.584662342033042,0.33820043223711455,Not significant,
point,Sensor High + Casp3,-0.352041918908479,0.33820043223711455,Not significant,
point,Sensor High + Casp3,-0.178985826468939,0.33820043223711455,Not significant,
point,Sensor High + Casp3,0.132663019792263,0.3381434550946461,Not significant,
point,Sensor High + Casp3,0.112073623660924,0.3381434550946461,Not significant,
point,Sensor High + Casp3,0.074371587920649,0.3381434550946461,Not significant,
point,Sensor High + Casp3,-0.187163122855965,0.3381434550946461,Not significant,
point,Sensor High + Casp3,-0.504397747644867,0.3381434550946461,Not significant,
point,Sensor High + Casp3,-0.26613406899128,0.3381434550946461,Not significant,
point,Sensor High + Casp3,-0.126876375855294,0.3378747924430161,Not significant,
point,Sensor High + Casp3,0.17258971035717,0.33760835256558847,Not significant,
point,Sensor High + Casp3,0.50331088135518,0.3376039498882821,Not significant,
point,Sensor High + Casp3,-0.161094708464734,0.3374332651497168,Not significant,
point,Sensor High + Casp3,0.0982278742416143,0.33740699415357717,Not significant,
point,Sensor High + Casp3,0.122297714622704,0.33740699415357717,Not significant,
point,Sensor High + Casp3,0.435074449996042,0.33740699415357717,Not significant,
point,Sensor High + Casp3,-0.340213463372271,0.33740699415357717,Not significant,
point,Sensor High + Casp3,0.483886488352412,0.33737279201085496,Not significant,
point,Sensor High + Casp3,-0.0934968843386042,0.33737279201085496,Not significant,
point,Sensor High + Casp3,-0.0911432815402936,0.33729496577289647,Not significant,
point,Sensor High + Casp3,-0.0798009313134904,0.33722560121198525,Not significant,
point,Sensor High + Casp3,0.281634750770912,0.3369164211781917,Not significant,
point,Sensor High + Casp3,0.312702040581943,0.3369164211781917,Not significant,
point,Sensor High + Casp3,0.318905451555123,0.3367958163978881,Not significant,
point,Sensor High + Casp3,0.451486732420398,0.33653965115698237,Not significant,
point,Sensor High + Casp3,-0.151888216556648,0.33653965115698237,Not significant,
point,Sensor High + Casp3,-0.206356222106858,0.3363541580485699,Not significant,
point,Sensor High + Casp3,-0.168297365947567,0.3363410238226637,Not significant,
point,Sensor High + Casp3,0.131569566580751,0.33631163770910416,Not significant,
point,Sensor High + Casp3,-0.287675554771864,0.3361519716002612,Not significant,
point,Sensor High + Casp3,0.104802355461656,0.33608279469871843,Not significant,
point,Sensor High + Casp3,-0.238147340183479,0.33606426589114263,Not significant,
point,Sensor High + Casp3,-0.345132154973466,0.33595461773046226,Not significant,
point,Sensor High + Casp3,-0.280192333671696,0.33595461773046226,Not significant,
point,Sensor High + Casp3,0.226646221102449,0.33595461773046226,Not significant,
point,Sensor High + Casp3,0.100373781132982,0.3358943521429275,Not significant,
point,Sensor High + Casp3,0.142903788210498,0.3358943521429275,Not significant,
point,Sensor High + Casp3,-0.627969277797013,0.3358943521429275,Not significant,
point,Sensor High + Casp3,-0.161170113476434,0.3358092749638672,Not significant,
point,Sensor High + Casp3,0.10645987749147,0.3355130094887648,Not significant,
point,Sensor High + Casp3,0.0941434486652198,0.33533480521694975,Not significant,
point,Sensor High + Casp3,-0.0949694243715338,0.33533480521694975,Not significant,
point,Sensor High + Casp3,-0.182556987158568,0.3353084420600208,Not significant,
point,Sensor High + Casp3,0.446119501632389,0.3353084420600208,Not significant,
point,Sensor High + Casp3,-0.0847937444215503,0.33525160528912745,Not significant,
point,Sensor High + Casp3,-0.0925951183681855,0.3352236163358278,Not significant,
point,Sensor High + Casp3,-0.246453537461411,0.3351151327438551,Not significant,
point,Sensor High + Casp3,-0.182536456394341,0.3351151327438551,Not significant,
point,Sensor High + Casp3,-0.131033047167874,0.3351151327438551,Not significant,
point,Sensor High + Casp3,-0.133065104971637,0.3351151327438551,Not significant,
point,Sensor High + Casp3,-0.0895247179318889,0.33470178080710866,Not significant,
point,Sensor High + Casp3,-0.305647275704604,0.33459918641755837,Not significant,
point,Sensor High + Casp3,-0.11768777699699,0.33459918641755837,Not significant,
point,Sensor High + Casp3,0.215065332857813,0.33436676794914877,Not significant,
point,Sensor High + Casp3,0.101315078793159,0.33436676794914877,Not significant,
point,Sensor High + Casp3,0.298550683704329,0.33419597041788335,Not significant,
point,Sensor High + Casp3,0.0992173199384615,0.333727558139205,Not significant,
point,Sensor High + Casp3,0.370232555803442,0.333727558139205,Not significant,
point,Sensor High + Casp3,0.109292168730892,0.33372374642547553,Not significant,
point,Sensor High + Casp3,-0.534503126119188,0.3336985802731551,Not significant,
point,Sensor High + Casp3,-0.40982593737157,0.3333364536721115,Not significant,
point,Sensor High + Casp3,0.792407989361863,0.33330519948587134,Not significant,
point,Sensor High + Casp3,0.162548654723972,0.33330519948587134,Not significant,
point,Sensor High + Casp3,0.323432611492489,0.33327517617710595,Not significant,
point,Sensor High + Casp3,0.29190646695114,0.33317597097093504,Not significant,
point,Sensor High + Casp3,-0.101896096619928,0.3330813032156866,Not significant,
point,Sensor High + Casp3,-0.136036704943758,0.33292773607074544,Not significant,
point,Sensor High + Casp3,0.168255840042082,0.33291045621727927,Not significant,
point,Sensor High + Casp3,0.832368262000557,0.3328800422243365,Not significant,
point,Sensor High + Casp3,1.4187118892087,0.3327142037898399,Not significant,
point,Sensor High + Casp3,-0.106241246736115,0.33268162093205106,Not significant,
point,Sensor High + Casp3,-0.098602417334263,0.33266751141723183,Not significant,
point,Sensor High + Casp3,-0.461543075541887,0.33266751141723183,Not significant,
point,Sensor High + Casp3,0.08712303758296,0.33266751141723183,Not significant,
point,Sensor High + Casp3,0.126741295438952,0.33266751141723183,Not significant,
point,Sensor High + Casp3,-0.179611685631311,0.33266751141723183,Not significant,
point,Sensor High + Casp3,-0.346295541910715,0.33261648244464825,Not significant,
point,Sensor High + Casp3,-0.219878601178138,0.33257312049034476,Not significant,
point,Sensor High + Casp3,-0.179204469916215,0.33257312049034476,Not significant,
point,Sensor High + Casp3,0.266862520482423,0.33256617128539884,Not significant,
point,Sensor High + Casp3,0.368338301858919,0.33233341965103536,Not significant,
point,Sensor High + Casp3,-0.0937122707712231,0.33233341965103536,Not significant,
point,Sensor High + Casp3,0.387806323695054,0.33233341965103536,Not significant,
point,Sensor High + Casp3,0.158731736613833,0.33216410539858554,Not significant,
point,Sensor High + Casp3,0.10731903903299,0.3319395366150486,Not significant,
point,Sensor High + Casp3,0.212610921187032,0.3318904886923945,Not significant,
point,Sensor High + Casp3,-0.200503945099276,0.3315671789983746,Not significant,
point,Sensor High + Casp3,-0.310443472250495,0.3315223446621181,Not significant,
point,Sensor High + Casp3,0.275911251666723,0.33135750853405965,Not significant,
point,Sensor High + Casp3,1.41871859887844,0.33135750853405965,Not significant,
point,Sensor High + Casp3,0.167095288455487,0.33135750853405965,Not significant,
point,Sensor High + Casp3,0.155675384157349,0.33126403346309924,Not significant,
point,Sensor High + Casp3,0.35214113982012,0.3312172192710429,Not significant,
point,Sensor High + Casp3,0.164071914256167,0.33106230762543276,Not significant,
point,Sensor High + Casp3,-0.215137715213099,0.3309087615313743,Not significant,
point,Sensor High + Casp3,0.719611636270056,0.3308583013956127,Not significant,
point,Sensor High + Casp3,0.0853317675151889,0.33067409170708273,Not significant,
point,Sensor High + Casp3,-0.0711360054159674,0.330257535138828,Not significant,
point,Sensor High + Casp3,0.145345688377978,0.33020176133080786,Not significant,
point,Sensor High + Casp3,0.0940162493836405,0.33020176133080786,Not significant,
point,Sensor High + Casp3,0.184054533424151,0.32995567543026666,Not significant,
point,Sensor High + Casp3,-0.348248116692583,0.3298273232839468,Not significant,
point,Sensor High + Casp3,0.126489457709025,0.32982437080813765,Not significant,
point,Sensor High + Casp3,-0.0764309118778298,0.3295900537597399,Not significant,
point,Sensor High + Casp3,-0.0959075228019368,0.3295900537597399,Not significant,
point,Sensor High + Casp3,-0.10473410889333,0.32947762607864234,Not significant,
point,Sensor High + Casp3,-0.148349481868671,0.32947762607864234,Not significant,
point,Sensor High + Casp3,-0.223662489232658,0.3294182224367385,Not significant,
point,Sensor High + Casp3,-0.17835794025518,0.3292406841760613,Not significant,
point,Sensor High + Casp3,0.43829647265993,0.3292406841760613,Not significant,
point,Sensor High + Casp3,-0.116591061362867,0.329232594773245,Not significant,
point,Sensor High + Casp3,0.0823018197748262,0.329232594773245,Not significant,
point,Sensor High + Casp3,0.648447377073233,0.329232594773245,Not significant,
point,Sensor High + Casp3,0.089218935425149,0.32921356999188794,Not significant,
point,Sensor High + Casp3,0.0921750975773384,0.3291953771326227,Not significant,
point,Sensor High + Casp3,-0.165601077324451,0.3291953771326227,Not significant,
point,Sensor High + Casp3,-0.106221480885266,0.3291922902092799,Not significant,
point,Sensor High + Casp3,0.0878118403231185,0.32885062510536506,Not significant,
point,Sensor High + Casp3,-0.324492391037292,0.328658882793542,Not significant,
point,Sensor High + Casp3,0.543946055525162,0.32851104752836235,Not significant,
point,Sensor High + Casp3,-0.229866266115919,0.32851104752836235,Not significant,
point,Sensor High + Casp3,0.113517971378665,0.32851104752836235,Not significant,
point,Sensor High + Casp3,-0.249822191912441,0.32842846804078346,Not significant,
point,Sensor High + Casp3,0.101715941461322,0.32842846804078346,Not significant,
point,Sensor High + Casp3,-0.0974659311328029,0.32842846804078346,Not significant,
point,Sensor High + Casp3,-0.212676302711165,0.32842846804078346,Not significant,
point,Sensor High + Casp3,0.0942651729569353,0.3282519241025528,Not significant,
point,Sensor High + Casp3,-0.109619084245925,0.32770050002194395,Not significant,
point,Sensor High + Casp3,0.099489750328851,0.32735402430949107,Not significant,
point,Sensor High + Casp3,0.248322894860904,0.3272706182509235,Not significant,
point,Sensor High + Casp3,0.0956239413647317,0.3272706182509235,Not significant,
point,Sensor High + Casp3,-0.10183303788585,0.32676401825384827,Not significant,
point,Sensor High + Casp3,0.157203675457948,0.32661001101536363,Not significant,
point,Sensor High + Casp3,-0.173505405805577,0.32640489957390445,Not significant,
point,Sensor High + Casp3,-0.420575723010026,0.32640489957390445,Not significant,
point,Sensor High + Casp3,-0.142361886739219,0.32629616616362384,Not significant,
point,Sensor High + Casp3,-0.111399613964264,0.3262871719338224,Not significant,
point,Sensor High + Casp3,0.525248414950187,0.3261928672797811,Not significant,
point,Sensor High + Casp3,0.240598854456229,0.32619002636883954,Not significant,
point,Sensor High + Casp3,-0.109932119344551,0.32607013972528864,Not significant,
point,Sensor High + Casp3,0.258904494001276,0.3259497333446146,Not significant,
point,Sensor High + Casp3,0.366523278358801,0.3256278378019173,Not significant,
point,Sensor High + Casp3,-0.477988149833294,0.32562545123026093,Not significant,
point,Sensor High + Casp3,0.190266388291313,0.32562545123026093,Not significant,
point,Sensor High + Casp3,0.147292226527511,0.32562545123026093,Not significant,
point,Sensor High + Casp3,-0.250299697584847,0.32562545123026093,Not significant,
point,Sensor High + Casp3,-0.102665674257011,0.32549286139276756,Not significant,
point,Sensor High + Casp3,0.235937050295935,0.32549286139276756,Not significant,
point,Sensor High + Casp3,-0.138601413874766,0.32537773789791585,Not significant,
point,Sensor High + Casp3,-0.417861822220824,0.32537773789791585,Not significant,
point,Sensor High + Casp3,0.565838181234593,0.32537773789791585,Not significant,
point,Sensor High + Casp3,0.17997771356679,0.32529883304376833,Not significant,
point,Sensor High + Casp3,-0.124435804563406,0.3252702393926303,Not significant,
point,Sensor High + Casp3,-0.104596777904096,0.3252064079443094,Not significant,
point,Sensor High + Casp3,0.337439219926328,0.3251116666554663,Not significant,
point,Sensor High + Casp3,-0.0892627699431309,0.325030140144473,Not significant,
point,Sensor High + Casp3,0.460696540376521,0.32501433132287955,Not significant,
point,Sensor High + Casp3,-0.546785158412011,0.3248672911379944,Not significant,
point,Sensor High + Casp3,-0.0895605556117581,0.32486101166769693,Not significant,
point,Sensor High + Casp3,0.418948733273115,0.3248572036413138,Not significant,
point,Sensor High + Casp3,0.111118673038798,0.32478561816696844,Not significant,
point,Sensor High + Casp3,-0.13060926747943,0.3247567358377382,Not significant,
point,Sensor High + Casp3,-0.242393300841063,0.3247567358377382,Not significant,
point,Sensor High + Casp3,-0.083774486332088,0.3244006624885506,Not significant,
point,Sensor High + Casp3,-0.115151782934536,0.3239696951313323,Not significant,
point,Sensor High + Casp3,-0.0968509736159874,0.3239696951313323,Not significant,
point,Sensor High + Casp3,0.136418067372701,0.32344374844253587,Not significant,
point,Sensor High + Casp3,0.230801536564705,0.3234322526265908,Not significant,
point,Sensor High + Casp3,-0.559529979236231,0.32340622808075115,Not significant,
point,Sensor High + Casp3,0.228724094458564,0.3233188849252598,Not significant,
point,Sensor High + Casp3,-0.115903844051781,0.3232813223670529,Not significant,
point,Sensor High + Casp3,-0.0668348930493911,0.3232813223670529,Not significant,
point,Sensor High + Casp3,-0.0968124207597267,0.32321421888750757,Not significant,
point,Sensor High + Casp3,-0.351510835975327,0.3228899008835014,Not significant,
point,Sensor High + Casp3,0.251737048697553,0.32267587923737423,Not significant,
point,Sensor High + Casp3,-0.110283734052632,0.32267587923737423,Not significant,
point,Sensor High + Casp3,-0.340479846716885,0.32225068871944873,Not significant,
point,Sensor High + Casp3,-0.366738334698198,0.32221430533192447,Not significant,
point,Sensor High + Casp3,-0.149412542880471,0.32215560523987646,Not significant,
point,Sensor High + Casp3,0.305131512202977,0.3221424703594285,Not significant,
point,Sensor High + Casp3,0.0831934039424442,0.3221424703594285,Not significant,
point,Sensor High + Casp3,-0.100923789990352,0.3221277852117588,Not significant,
point,Sensor High + Casp3,-0.0744764100753071,0.3220889941001993,Not significant,
point,Sensor High + Casp3,-0.273478412934515,0.3218905395763174,Not significant,
point,Sensor High + Casp3,0.0912626905059836,0.3218747896016911,Not significant,
point,Sensor High + Casp3,-0.123302735493895,0.3218747896016911,Not significant,
point,Sensor High + Casp3,-0.371516387979893,0.32181803190472447,Not significant,
point,Sensor High + Casp3,-0.424164804899323,0.3217141906295157,Not significant,
point,Sensor High + Casp3,0.101190093098017,0.3216842479492205,Not significant,
point,Sensor High + Casp3,-0.122122025368688,0.3216842479492205,Not significant,
point,Sensor High + Casp3,-0.363979042685772,0.3216842479492205,Not significant,
point,Sensor High + Casp3,-0.349038542264851,0.3216842479492205,Not significant,
point,Sensor High + Casp3,0.10621163582882,0.3216842479492205,Not significant,
point,Sensor High + Casp3,-0.0908539287300135,0.3216842479492205,Not significant,
point,Sensor High + Casp3,0.128670777200278,0.3214776817242718,Not significant,
point,Sensor High + Casp3,0.10694589196679,0.321278945651789,Not significant,
point,Sensor High + Casp3,0.070082498215651,0.321278945651789,Not significant,
point,Sensor High + Casp3,0.113303830396701,0.321278945651789,Not significant,
point,Sensor High + Casp3,0.0903303863479348,0.3212270428297961,Not significant,
point,Sensor High + Casp3,-0.270448578991878,0.32116759836332237,Not significant,
point,Sensor High + Casp3,-0.554005590606919,0.3211340964783341,Not significant,
point,Sensor High + Casp3,0.0989346949261169,0.3211340964783341,Not significant,
point,Sensor High + Casp3,0.0691565941421489,0.32113243304362316,Not significant,
point,Sensor High + Casp3,-0.140788111067963,0.32113243304362316,Not significant,
point,Sensor High + Casp3,-0.299437026631705,0.3208756154396327,Not significant,
point,Sensor High + Casp3,0.092347605030704,0.32087035790677776,Not significant,
point,Sensor High + Casp3,0.109362689158079,0.32087035790677776,Not significant,
point,Sensor High + Casp3,0.262992329352754,0.32087035790677776,Not significant,
point,Sensor High + Casp3,-0.27517847009079,0.32073942743506734,Not significant,
point,Sensor High + Casp3,-0.118777632818776,0.32049464952172296,Not significant,
point,Sensor High + Casp3,0.169369764101019,0.32049464952172296,Not significant,
point,Sensor High + Casp3,-0.3366846333949,0.32049464952172296,Not significant,
point,Sensor High + Casp3,-0.261323132555175,0.32049193110716356,Not significant,
point,Sensor High + Casp3,-0.235149739683045,0.32046096518960837,Not significant,
point,Sensor High + Casp3,-0.194330300583935,0.3204548030697241,Not significant,
point,Sensor High + Casp3,0.0964782329380191,0.3204107650269392,Not significant,
point,Sensor High + Casp3,-0.415732376929725,0.32040360086120284,Not significant,
point,Sensor High + Casp3,0.112619606874623,0.32033064486399865,Not significant,
point,Sensor High + Casp3,-0.474456491339152,0.32033064486399865,Not significant,
point,Sensor High + Casp3,0.0974363916644659,0.32033064486399865,Not significant,
point,Sensor High + Casp3,-0.102290714290454,0.32033064486399865,Not significant,
point,Sensor High + Casp3,-0.358270456044231,0.32027470285461707,Not significant,
point,Sensor High + Casp3,0.172603098333001,0.3202031670610277,Not significant,
point,Sensor High + Casp3,0.267585497839253,0.32009277203031367,Not significant,
point,Sensor High + Casp3,-0.115906089025519,0.3200920499054073,Not significant,
point,Sensor High + Casp3,0.100237975572389,0.3200920499054073,Not significant,
point,Sensor High + Casp3,-0.321964926483482,0.3200920499054073,Not significant,
point,Sensor High + Casp3,0.0962044589837531,0.31996738944739334,Not significant,
point,Sensor High + Casp3,0.168475210625459,0.31993936318022337,Not significant,
point,Sensor High + Casp3,0.300534500947252,0.3199355316453257,Not significant,
point,Sensor High + Casp3,0.352697264952174,0.3198696096400483,Not significant,
point,Sensor High + Casp3,0.144033877833221,0.3198418334825507,Not significant,
point,Sensor High + Casp3,0.251519783311478,0.3198418334825507,Not significant,
point,Sensor High + Casp3,0.113841002993649,0.31974059898964297,Not significant,
point,Sensor High + Casp3,-0.0825793313990708,0.3195012155237929,Not significant,
point,Sensor High + Casp3,-0.138331329027648,0.3192755904802084,Not significant,
point,Sensor High + Casp3,-0.284518651737224,0.3192755904802084,Not significant,
point,Sensor High + Casp3,0.144630742335058,0.31917454317705873,Not significant,
point,Sensor High + Casp3,0.0994048464099548,0.31907617858951326,Not significant,
